Datetime,target_volatility
2021-10-29 13:30:00,15.76
2021-10-29 14:00:00,15.76
2021-10-29 14:30:00,15.76
2021-10-29 15:00:00,15.76
2021-10-29 15:30:00,15.76
2021-10-29 16:00:00,16.1
2021-11-01 09:30:00,16.1
2021-11-01 10:00:00,16.1
2021-11-01 10:30:00,16.1
2021-11-01 11:00:00,16.1
2021-11-01 11:30:00,16.1
2021-11-01 12:00:00,16.1
2021-11-01 12:30:00,16.1
2021-11-01 13:00:00,16.1
2021-11-01 13:30:00,16.1
2021-11-01 14:00:00,16.1
2021-11-01 14:30:00,16.1
2021-11-01 15:00:00,16.1
2021-11-01 15:30:00,16.1
2021-11-01 16:00:00,15.56
2021-11-02 09:30:00,15.56
2021-11-02 10:00:00,15.56
2021-11-02 10:30:00,15.56
2021-11-02 11:00:00,15.56
2021-11-02 11:30:00,15.56
2021-11-02 12:00:00,15.56
2021-11-02 12:30:00,15.56
2021-11-02 13:00:00,15.56
2021-11-02 13:30:00,15.56
2021-11-02 14:00:00,15.56
2021-11-02 14:30:00,15.56
2021-11-02 15:00:00,15.56
2021-11-02 15:30:00,15.56
2021-11-02 16:00:00,14.86
2021-11-03 09:30:00,14.86
2021-11-03 10:00:00,14.86
2021-11-03 10:30:00,14.86
2021-11-03 11:00:00,14.86
2021-11-03 11:30:00,14.86
2021-11-03 12:00:00,14.86
2021-11-03 12:30:00,14.86
2021-11-03 13:00:00,14.86
2021-11-03 13:30:00,14.86
2021-11-03 14:00:00,14.86
2021-11-03 14:30:00,14.86
2021-11-03 15:00:00,14.86
2021-11-03 15:30:00,14.86
2021-11-03 16:00:00,14.65
2021-11-04 09:30:00,14.65
2021-11-04 10:00:00,14.65
2021-11-04 10:30:00,14.65
2021-11-04 11:00:00,14.65
2021-11-04 11:30:00,14.65
2021-11-04 12:00:00,14.65
2021-11-04 12:30:00,14.65
2021-11-04 13:00:00,14.65
2021-11-04 13:30:00,14.65
2021-11-04 14:00:00,14.65
2021-11-04 14:30:00,14.65
2021-11-04 15:00:00,14.65
2021-11-04 15:30:00,14.65
2021-11-04 16:00:00,14.65
2021-11-05 09:30:00,14.65
2021-11-05 10:00:00,14.65
2021-11-05 10:30:00,14.65
2021-11-05 11:00:00,14.65
2021-11-05 11:30:00,14.65
2021-11-05 12:00:00,14.65
2021-11-05 12:30:00,14.65
2021-11-05 13:00:00,14.65
2021-11-05 13:30:00,14.65
2021-11-05 14:00:00,14.65
2021-11-05 14:30:00,14.65
2021-11-05 15:00:00,14.65
2021-11-05 15:30:00,14.65
2021-11-05 16:00:00,15.76
2021-11-08 09:30:00,15.76
2021-11-08 10:00:00,15.76
2021-11-08 10:30:00,15.76
2021-11-08 11:00:00,15.76
2021-11-08 11:30:00,15.76
2021-11-08 12:00:00,15.76
2021-11-08 12:30:00,15.76
2021-11-08 13:00:00,15.76
2021-11-08 13:30:00,15.76
2021-11-08 14:00:00,15.76
2021-11-08 14:30:00,15.76
2021-11-08 15:00:00,15.76
2021-11-08 15:30:00,15.76
2021-11-08 16:00:00,16.58
2021-11-09 09:30:00,16.58
2021-11-09 10:00:00,16.58
2021-11-09 10:30:00,16.58
2021-11-09 11:00:00,16.58
2021-11-09 11:30:00,16.58
2021-11-09 12:00:00,16.58
2021-11-09 12:30:00,16.58
2021-11-09 13:00:00,16.58
2021-11-09 13:30:00,16.58
2021-11-09 14:00:00,16.58
2021-11-09 14:30:00,16.58
2021-11-09 15:00:00,16.58
2021-11-09 15:30:00,16.58
2021-11-09 16:00:00,17.49
2021-11-10 09:30:00,17.49
2021-11-10 10:00:00,17.49
2021-11-10 10:30:00,17.49
2021-11-10 11:00:00,17.49
2021-11-10 11:30:00,17.49
2021-11-10 12:00:00,17.49
2021-11-10 12:30:00,17.49
2021-11-10 13:00:00,17.49
2021-11-10 13:30:00,17.49
2021-11-10 14:00:00,17.49
2021-11-10 14:30:00,17.49
2021-11-10 15:00:00,17.49
2021-11-10 15:30:00,17.49
2021-11-10 16:00:00,16.28
2021-11-11 09:30:00,16.28
2021-11-11 10:00:00,16.28
2021-11-11 10:30:00,16.28
2021-11-11 11:00:00,16.28
2021-11-11 11:30:00,16.28
2021-11-11 12:00:00,16.28
2021-11-11 12:30:00,16.28
2021-11-11 13:00:00,16.28
2021-11-11 13:30:00,16.28
2021-11-11 14:00:00,16.28
2021-11-11 14:30:00,16.28
2021-11-11 15:00:00,16.28
2021-11-11 15:30:00,16.28
2021-11-11 16:00:00,15.9
2021-11-12 09:30:00,15.9
2021-11-12 10:00:00,15.9
2021-11-12 10:30:00,15.9
2021-11-12 11:00:00,15.9
2021-11-12 11:30:00,15.9
2021-11-12 12:00:00,15.9
2021-11-12 12:30:00,15.9
2021-11-12 13:00:00,15.9
2021-11-12 13:30:00,15.9
2021-11-12 14:00:00,15.9
2021-11-12 14:30:00,15.9
2021-11-12 15:00:00,15.9
2021-11-12 15:30:00,15.9
2021-11-12 16:00:00,15.45
2021-11-15 09:30:00,15.45
2021-11-15 10:00:00,15.45
2021-11-15 10:30:00,15.45
2021-11-15 11:00:00,15.45
2021-11-15 11:30:00,15.45
2021-11-15 12:00:00,15.45
2021-11-15 12:30:00,15.45
2021-11-15 13:00:00,15.45
2021-11-15 13:30:00,15.45
2021-11-15 14:00:00,15.45
2021-11-15 14:30:00,15.45
2021-11-15 15:00:00,15.45
2021-11-15 15:30:00,15.45
2021-11-15 16:00:00,14.95
2021-11-16 09:30:00,14.95
2021-11-16 10:00:00,14.95
2021-11-16 10:30:00,14.95
2021-11-16 11:00:00,14.95
2021-11-16 11:30:00,14.95
2021-11-16 12:00:00,14.95
2021-11-16 12:30:00,14.95
2021-11-16 13:00:00,14.95
2021-11-16 13:30:00,14.95
2021-11-16 14:00:00,14.95
2021-11-16 14:30:00,14.95
2021-11-16 15:00:00,14.95
2021-11-16 15:30:00,14.95
2021-11-16 16:00:00,15.99
2021-11-17 09:30:00,15.99
2021-11-17 10:00:00,15.99
2021-11-17 10:30:00,15.99
2021-11-17 11:00:00,15.99
2021-11-17 11:30:00,15.99
2021-11-17 12:00:00,15.99
2021-11-17 12:30:00,15.99
2021-11-17 13:00:00,15.99
2021-11-17 13:30:00,15.99
2021-11-17 14:00:00,15.99
2021-11-17 14:30:00,15.99
2021-11-17 15:00:00,15.99
2021-11-17 15:30:00,15.99
2021-11-17 16:00:00,16.2
2021-11-18 09:30:00,16.2
2021-11-18 10:00:00,16.2
2021-11-18 10:30:00,16.2
2021-11-18 11:00:00,16.2
2021-11-18 11:30:00,16.2
2021-11-18 12:00:00,16.2
2021-11-18 12:30:00,16.2
2021-11-18 13:00:00,16.2
2021-11-18 13:30:00,16.2
2021-11-18 14:00:00,16.2
2021-11-18 14:30:00,16.2
2021-11-18 15:00:00,16.2
2021-11-18 15:30:00,16.2
2021-11-18 16:00:00,17.45
2021-11-19 09:30:00,17.45
2021-11-19 10:00:00,17.45
2021-11-19 10:30:00,17.45
2021-11-19 11:00:00,17.45
2021-11-19 11:30:00,17.45
2021-11-19 12:00:00,17.45
2021-11-19 12:30:00,17.45
2021-11-19 13:00:00,17.45
2021-11-19 13:30:00,17.45
2021-11-19 14:00:00,17.45
2021-11-19 14:30:00,17.45
2021-11-19 15:00:00,17.45
2021-11-19 15:30:00,17.45
2021-11-19 16:00:00,17.4
2021-11-22 09:30:00,17.4
2021-11-22 10:00:00,17.4
2021-11-22 10:30:00,17.4
2021-11-22 11:00:00,17.4
2021-11-22 11:30:00,17.4
2021-11-22 12:00:00,17.4
2021-11-22 12:30:00,17.4
2021-11-22 13:00:00,17.4
2021-11-22 13:30:00,17.4
2021-11-22 14:00:00,17.4
2021-11-22 14:30:00,17.4
2021-11-22 15:00:00,17.4
2021-11-22 15:30:00,17.4
2021-11-22 16:00:00,17.86
2021-11-23 09:30:00,17.86
2021-11-23 10:00:00,17.86
2021-11-23 10:30:00,17.86
2021-11-23 11:00:00,17.86
2021-11-23 11:30:00,17.86
2021-11-23 12:00:00,17.86
2021-11-23 12:30:00,17.86
2021-11-23 13:00:00,17.86
2021-11-23 13:30:00,17.86
2021-11-23 14:00:00,17.86
2021-11-23 14:30:00,17.86
2021-11-23 15:00:00,17.86
2021-11-23 15:30:00,17.86
2021-11-23 16:00:00,17.5
2021-11-24 09:30:00,17.5
2021-11-24 10:00:00,17.5
2021-11-24 10:30:00,17.5
2021-11-24 11:00:00,17.5
2021-11-24 11:30:00,17.5
2021-11-24 12:00:00,17.5
2021-11-24 12:30:00,17.5
2021-11-24 13:00:00,17.5
2021-11-24 13:30:00,17.5
2021-11-24 14:00:00,17.5
2021-11-24 14:30:00,17.5
2021-11-24 15:00:00,17.5
2021-11-24 15:30:00,17.5
2021-11-24 16:00:00,22.78
2021-11-29 09:30:00,22.78
2021-11-29 10:00:00,22.78
2021-11-29 10:30:00,22.78
2021-11-29 11:00:00,22.78
2021-11-29 11:30:00,22.78
2021-11-29 12:00:00,22.78
2021-11-29 12:30:00,22.78
2021-11-29 13:00:00,22.78
2021-11-29 13:30:00,22.78
2021-11-29 14:00:00,22.78
2021-11-29 14:30:00,22.78
2021-11-29 15:00:00,22.78
2021-11-29 15:30:00,22.78
2021-11-29 16:00:00,26.22
2021-11-30 09:30:00,26.22
2021-11-30 10:00:00,26.22
2021-11-30 10:30:00,26.22
2021-11-30 11:00:00,26.22
2021-11-30 11:30:00,26.22
2021-11-30 12:00:00,26.22
2021-11-30 12:30:00,26.22
2021-11-30 13:00:00,26.22
2021-11-30 13:30:00,26.22
2021-11-30 14:00:00,26.22
2021-11-30 14:30:00,26.22
2021-11-30 15:00:00,26.22
2021-11-30 15:30:00,26.22
2021-11-30 16:00:00,28.09
2021-12-01 09:30:00,28.09
2021-12-01 10:00:00,28.09
2021-12-01 10:30:00,28.09
2021-12-01 11:00:00,28.09
2021-12-01 11:30:00,28.09
2021-12-01 12:00:00,28.09
2021-12-01 12:30:00,28.09
2021-12-01 13:00:00,28.09
2021-12-01 13:30:00,28.09
2021-12-01 14:00:00,28.09
2021-12-01 14:30:00,28.09
2021-12-01 15:00:00,28.09
2021-12-01 15:30:00,28.09
2021-12-01 16:00:00,27.81
2021-12-02 09:30:00,27.81
2021-12-02 10:00:00,27.81
2021-12-02 10:30:00,27.81
2021-12-02 11:00:00,27.81
2021-12-02 11:30:00,27.81
2021-12-02 12:00:00,27.81
2021-12-02 12:30:00,27.81
2021-12-02 13:00:00,27.81
2021-12-02 13:30:00,27.81
2021-12-02 14:00:00,27.81
2021-12-02 14:30:00,27.81
2021-12-02 15:00:00,27.81
2021-12-02 15:30:00,27.81
2021-12-02 16:00:00,29.85
2021-12-03 09:30:00,29.85
2021-12-03 10:00:00,29.85
2021-12-03 10:30:00,29.85
2021-12-03 11:00:00,29.85
2021-12-03 11:30:00,29.85
2021-12-03 12:00:00,29.85
2021-12-03 12:30:00,29.85
2021-12-03 13:00:00,29.85
2021-12-03 13:30:00,29.85
2021-12-03 14:00:00,29.85
2021-12-03 14:30:00,29.85
2021-12-03 15:00:00,29.85
2021-12-03 15:30:00,29.85
2021-12-03 16:00:00,26.5
2021-12-06 09:30:00,26.5
2021-12-06 10:00:00,26.5
2021-12-06 10:30:00,26.5
2021-12-06 11:00:00,26.5
2021-12-06 11:30:00,26.5
2021-12-06 12:00:00,26.5
2021-12-06 12:30:00,26.5
2021-12-06 13:00:00,26.5
2021-12-06 13:30:00,26.5
2021-12-06 14:00:00,26.5
2021-12-06 14:30:00,26.5
2021-12-06 15:00:00,26.5
2021-12-06 15:30:00,26.5
2021-12-06 16:00:00,22.77
2021-12-07 09:30:00,22.77
2021-12-07 10:00:00,22.77
2021-12-07 10:30:00,22.77
2021-12-07 11:00:00,22.77
2021-12-07 11:30:00,22.77
2021-12-07 12:00:00,22.77
2021-12-07 12:30:00,22.77
2021-12-07 13:00:00,22.77
2021-12-07 13:30:00,22.77
2021-12-07 14:00:00,22.77
2021-12-07 14:30:00,22.77
2021-12-07 15:00:00,22.77
2021-12-07 15:30:00,22.77
2021-12-07 16:00:00,21.46
2021-12-08 09:30:00,21.46
2021-12-08 10:00:00,21.46
2021-12-08 10:30:00,21.46
2021-12-08 11:00:00,21.46
2021-12-08 11:30:00,21.46
2021-12-08 12:00:00,21.46
2021-12-08 12:30:00,21.46
2021-12-08 13:00:00,21.46
2021-12-08 13:30:00,21.46
2021-12-08 14:00:00,21.46
2021-12-08 14:30:00,21.46
2021-12-08 15:00:00,21.46
2021-12-08 15:30:00,21.46
2021-12-08 16:00:00,21.0
2021-12-09 09:30:00,21.0
2021-12-09 10:00:00,21.0
2021-12-09 10:30:00,21.0
2021-12-09 11:00:00,21.0
2021-12-09 11:30:00,21.0
2021-12-09 12:00:00,21.0
2021-12-09 12:30:00,21.0
2021-12-09 13:00:00,21.0
2021-12-09 13:30:00,21.0
2021-12-09 14:00:00,21.0
2021-12-09 14:30:00,21.0
2021-12-09 15:00:00,21.0
2021-12-09 15:30:00,21.0
2021-12-09 16:00:00,18.79
2021-12-10 09:30:00,18.79
2021-12-10 10:00:00,18.79
2021-12-10 10:30:00,18.79
2021-12-10 11:00:00,18.79
2021-12-10 11:30:00,18.79
2021-12-10 12:00:00,18.79
2021-12-10 12:30:00,18.79
2021-12-10 13:00:00,18.79
2021-12-10 13:30:00,18.79
2021-12-10 14:00:00,18.79
2021-12-10 14:30:00,18.79
2021-12-10 15:00:00,18.79
2021-12-10 15:30:00,18.79
2021-12-10 16:00:00,18.71
2021-12-13 09:30:00,18.71
2021-12-13 10:00:00,18.71
2021-12-13 10:30:00,18.71
2021-12-13 11:00:00,18.71
2021-12-13 11:30:00,18.71
2021-12-13 12:00:00,18.71
2021-12-13 12:30:00,18.71
2021-12-13 13:00:00,18.71
2021-12-13 13:30:00,18.71
2021-12-13 14:00:00,18.71
2021-12-13 14:30:00,18.71
2021-12-13 15:00:00,18.71
2021-12-13 15:30:00,18.71
2021-12-13 16:00:00,20.0
2021-12-14 09:30:00,20.0
2021-12-14 10:00:00,20.0
2021-12-14 10:30:00,20.0
2021-12-14 11:00:00,20.0
2021-12-14 11:30:00,20.0
2021-12-14 12:00:00,20.0
2021-12-14 12:30:00,20.0
2021-12-14 13:00:00,20.0
2021-12-14 13:30:00,20.0
2021-12-14 14:00:00,20.0
2021-12-14 14:30:00,20.0
2021-12-14 15:00:00,20.0
2021-12-14 15:30:00,20.0
2021-12-14 16:00:00,20.45
2021-12-15 09:30:00,20.45
2021-12-15 10:00:00,20.45
2021-12-15 10:30:00,20.45
2021-12-15 11:00:00,20.45
2021-12-15 11:30:00,20.45
2021-12-15 12:00:00,20.45
2021-12-15 12:30:00,20.45
2021-12-15 13:00:00,20.45
2021-12-15 13:30:00,20.45
2021-12-15 14:00:00,20.45
2021-12-15 14:30:00,20.45
2021-12-15 15:00:00,20.45
2021-12-15 15:30:00,20.45
2021-12-15 16:00:00,19.87
2021-12-16 09:30:00,19.87
2021-12-16 10:00:00,19.87
2021-12-16 10:30:00,19.87
2021-12-16 11:00:00,19.87
2021-12-16 11:30:00,19.87
2021-12-16 12:00:00,19.87
2021-12-16 12:30:00,19.87
2021-12-16 13:00:00,19.87
2021-12-16 13:30:00,19.87
2021-12-16 14:00:00,19.87
2021-12-16 14:30:00,19.87
2021-12-16 15:00:00,19.87
2021-12-16 15:30:00,19.87
2021-12-16 16:00:00,21.67
2021-12-17 09:30:00,21.67
2021-12-17 10:00:00,21.67
2021-12-17 10:30:00,21.67
2021-12-17 11:00:00,21.67
2021-12-17 11:30:00,21.67
2021-12-17 12:00:00,21.67
2021-12-17 12:30:00,21.67
2021-12-17 13:00:00,21.67
2021-12-17 13:30:00,21.67
2021-12-17 14:00:00,21.67
2021-12-17 14:30:00,21.67
2021-12-17 15:00:00,21.67
2021-12-17 15:30:00,21.67
2021-12-17 16:00:00,22.91
2021-12-20 09:30:00,22.91
2021-12-20 10:00:00,22.91
2021-12-20 10:30:00,22.91
2021-12-20 11:00:00,22.91
2021-12-20 11:30:00,22.91
2021-12-20 12:00:00,22.91
2021-12-20 12:30:00,22.91
2021-12-20 13:00:00,22.91
2021-12-20 13:30:00,22.91
2021-12-20 14:00:00,22.91
2021-12-20 14:30:00,22.91
2021-12-20 15:00:00,22.91
2021-12-20 15:30:00,22.91
2021-12-20 16:00:00,20.5
2021-12-21 09:30:00,20.5
2021-12-21 10:00:00,20.5
2021-12-21 10:30:00,20.5
2021-12-21 11:00:00,20.5
2021-12-21 11:30:00,20.5
2021-12-21 12:00:00,20.5
2021-12-21 12:30:00,20.5
2021-12-21 13:00:00,20.5
2021-12-21 13:30:00,20.5
2021-12-21 14:00:00,20.5
2021-12-21 14:30:00,20.5
2021-12-21 15:00:00,20.5
2021-12-21 15:30:00,20.5
2021-12-21 16:00:00,18.09
2021-12-22 09:30:00,18.09
2021-12-22 10:00:00,18.09
2021-12-22 10:30:00,18.09
2021-12-22 11:00:00,18.09
2021-12-22 11:30:00,18.09
2021-12-22 12:00:00,18.09
2021-12-22 12:30:00,18.09
2021-12-22 13:00:00,18.09
2021-12-22 13:30:00,18.09
2021-12-22 14:00:00,18.09
2021-12-22 14:30:00,18.09
2021-12-22 15:00:00,18.09
2021-12-22 15:30:00,18.09
2021-12-22 16:00:00,17.29
2021-12-23 09:30:00,17.29
2021-12-23 10:00:00,17.29
2021-12-23 10:30:00,17.29
2021-12-23 11:00:00,17.29
2021-12-23 11:30:00,17.29
2021-12-23 12:00:00,17.29
2021-12-23 12:30:00,17.29
2021-12-23 13:00:00,17.29
2021-12-23 13:30:00,17.29
2021-12-23 14:00:00,17.29
2021-12-23 14:30:00,17.29
2021-12-23 15:00:00,17.29
2021-12-23 15:30:00,17.29
2021-12-23 16:00:00,17.62
2021-12-27 09:30:00,17.62
2021-12-27 10:00:00,17.62
2021-12-27 10:30:00,17.62
2021-12-27 11:00:00,17.62
2021-12-27 11:30:00,17.62
2021-12-27 12:00:00,17.62
2021-12-27 12:30:00,17.62
2021-12-27 13:00:00,17.62
2021-12-27 13:30:00,17.62
2021-12-27 14:00:00,17.62
2021-12-27 14:30:00,17.62
2021-12-27 15:00:00,17.62
2021-12-27 15:30:00,17.62
2021-12-27 16:00:00,18.13
2021-12-28 09:30:00,18.13
2021-12-28 10:00:00,18.13
2021-12-28 10:30:00,18.13
2021-12-28 11:00:00,18.13
2021-12-28 11:30:00,18.13
2021-12-28 12:00:00,18.13
2021-12-28 12:30:00,18.13
2021-12-28 13:00:00,18.13
2021-12-28 13:30:00,18.13
2021-12-28 14:00:00,18.13
2021-12-28 14:30:00,18.13
2021-12-28 15:00:00,18.13
2021-12-28 15:30:00,18.13
2021-12-28 16:00:00,17.53
2021-12-29 09:30:00,17.53
2021-12-29 10:00:00,17.53
2021-12-29 10:30:00,17.53
2021-12-29 11:00:00,17.53
2021-12-29 11:30:00,17.53
2021-12-29 12:00:00,17.53
2021-12-29 12:30:00,17.53
2021-12-29 13:00:00,17.53
2021-12-29 13:30:00,17.53
2021-12-29 14:00:00,17.53
2021-12-29 14:30:00,17.53
2021-12-29 15:00:00,17.53
2021-12-29 15:30:00,17.53
2021-12-29 16:00:00,17.7
2021-12-30 09:30:00,17.7
2021-12-30 10:00:00,17.7
2021-12-30 10:30:00,17.7
2021-12-30 11:00:00,17.7
2021-12-30 11:30:00,17.7
2021-12-30 12:00:00,17.7
2021-12-30 12:30:00,17.7
2021-12-30 13:00:00,17.7
2021-12-30 13:30:00,17.7
2021-12-30 14:00:00,17.7
2021-12-30 14:30:00,17.7
2021-12-30 15:00:00,17.7
2021-12-30 15:30:00,17.7
2021-12-30 16:00:00,17.57
2021-12-31 09:30:00,17.57
2021-12-31 10:00:00,17.57
2021-12-31 10:30:00,17.57
2021-12-31 11:00:00,17.57
2021-12-31 11:30:00,17.57
2021-12-31 12:00:00,17.57
2021-12-31 12:30:00,17.57
2021-12-31 13:00:00,17.57
2021-12-31 13:30:00,17.57
2021-12-31 14:00:00,17.57
2021-12-31 14:30:00,17.57
2021-12-31 15:00:00,17.57
2021-12-31 15:30:00,17.57
2021-12-31 16:00:00,17.41
2022-01-03 09:30:00,17.41
2022-01-03 10:00:00,17.41
2022-01-03 10:30:00,17.41
2022-01-03 11:00:00,17.41
2022-01-03 11:30:00,17.41
2022-01-03 12:00:00,17.41
2022-01-03 12:30:00,17.41
2022-01-03 13:00:00,17.41
2022-01-03 13:30:00,17.41
2022-01-03 14:00:00,17.41
2022-01-03 14:30:00,17.41
2022-01-03 15:00:00,17.41
2022-01-03 15:30:00,17.41
2022-01-03 16:00:00,17.52
2022-01-04 09:30:00,17.52
2022-01-04 10:00:00,17.52
2022-01-04 10:30:00,17.52
2022-01-04 11:00:00,17.52
2022-01-04 11:30:00,17.52
2022-01-04 12:00:00,17.52
2022-01-04 12:30:00,17.52
2022-01-04 13:00:00,17.52
2022-01-04 13:30:00,17.52
2022-01-04 14:00:00,17.52
2022-01-04 14:30:00,17.52
2022-01-04 15:00:00,17.52
2022-01-04 15:30:00,17.52
2022-01-04 16:00:00,19.1
2022-01-05 09:30:00,19.1
2022-01-05 10:00:00,19.1
2022-01-05 10:30:00,19.1
2022-01-05 11:00:00,19.1
2022-01-05 11:30:00,19.1
2022-01-05 12:00:00,19.1
2022-01-05 12:30:00,19.1
2022-01-05 13:00:00,19.1
2022-01-05 13:30:00,19.1
2022-01-05 14:00:00,19.1
2022-01-05 14:30:00,19.1
2022-01-05 15:00:00,19.1
2022-01-05 15:30:00,19.1
2022-01-05 16:00:00,19.87
2022-01-06 09:30:00,19.87
2022-01-06 10:00:00,19.87
2022-01-06 10:30:00,19.87
2022-01-06 11:00:00,19.87
2022-01-06 11:30:00,19.87
2022-01-06 12:00:00,19.87
2022-01-06 12:30:00,19.87
2022-01-06 13:00:00,19.87
2022-01-06 13:30:00,19.87
2022-01-06 14:00:00,19.87
2022-01-06 14:30:00,19.87
2022-01-06 15:00:00,19.87
2022-01-06 15:30:00,19.87
2022-01-06 16:00:00,18.68
2022-01-07 09:30:00,18.68
2022-01-07 10:00:00,18.68
2022-01-07 10:30:00,18.68
2022-01-07 11:00:00,18.68
2022-01-07 11:30:00,18.68
2022-01-07 12:00:00,18.68
2022-01-07 12:30:00,18.68
2022-01-07 13:00:00,18.68
2022-01-07 13:30:00,18.68
2022-01-07 14:00:00,18.68
2022-01-07 14:30:00,18.68
2022-01-07 15:00:00,18.68
2022-01-07 15:30:00,18.68
2022-01-07 16:00:00,18.73
2022-01-10 09:30:00,18.73
2022-01-10 10:00:00,18.73
2022-01-10 10:30:00,18.73
2022-01-10 11:00:00,18.73
2022-01-10 11:30:00,18.73
2022-01-10 12:00:00,18.73
2022-01-10 12:30:00,18.73
2022-01-10 13:00:00,18.73
2022-01-10 13:30:00,18.73
2022-01-10 14:00:00,18.73
2022-01-10 14:30:00,18.73
2022-01-10 15:00:00,18.73
2022-01-10 15:30:00,18.73
2022-01-10 16:00:00,17.27
2022-01-11 09:30:00,17.27
2022-01-11 10:00:00,17.27
2022-01-11 10:30:00,17.27
2022-01-11 11:00:00,17.27
2022-01-11 11:30:00,17.27
2022-01-11 12:00:00,17.27
2022-01-11 12:30:00,17.27
2022-01-11 13:00:00,17.27
2022-01-11 13:30:00,17.27
2022-01-11 14:00:00,17.27
2022-01-11 14:30:00,17.27
2022-01-11 15:00:00,17.27
2022-01-11 15:30:00,17.27
2022-01-11 16:00:00,16.4
2022-01-12 09:30:00,16.4
2022-01-12 10:00:00,16.4
2022-01-12 10:30:00,16.4
2022-01-12 11:00:00,16.4
2022-01-12 11:30:00,16.4
2022-01-12 12:00:00,16.4
2022-01-12 12:30:00,16.4
2022-01-12 13:00:00,16.4
2022-01-12 13:30:00,16.4
2022-01-12 14:00:00,16.4
2022-01-12 14:30:00,16.4
2022-01-12 15:00:00,16.4
2022-01-12 15:30:00,16.4
2022-01-12 16:00:00,18.37
2022-01-13 09:30:00,18.37
2022-01-13 10:00:00,18.37
2022-01-13 10:30:00,18.37
2022-01-13 11:00:00,18.37
2022-01-13 11:30:00,18.37
2022-01-13 12:00:00,18.37
2022-01-13 12:30:00,18.37
2022-01-13 13:00:00,18.37
2022-01-13 13:30:00,18.37
2022-01-13 14:00:00,18.37
2022-01-13 14:30:00,18.37
2022-01-13 15:00:00,18.37
2022-01-13 15:30:00,18.37
2022-01-13 16:00:00,17.95
2022-01-14 09:30:00,17.95
2022-01-14 10:00:00,17.95
2022-01-14 10:30:00,17.95
2022-01-14 11:00:00,17.95
2022-01-14 11:30:00,17.95
2022-01-14 12:00:00,17.95
2022-01-14 12:30:00,17.95
2022-01-14 13:00:00,17.95
2022-01-14 13:30:00,17.95
2022-01-14 14:00:00,17.95
2022-01-14 14:30:00,17.95
2022-01-14 15:00:00,17.95
2022-01-14 15:30:00,17.95
2022-01-14 16:00:00,21.35
2022-01-18 09:30:00,21.35
2022-01-18 10:00:00,21.35
2022-01-18 10:30:00,21.35
2022-01-18 11:00:00,21.35
2022-01-18 11:30:00,21.35
2022-01-18 12:00:00,21.35
2022-01-18 12:30:00,21.35
2022-01-18 13:00:00,21.35
2022-01-18 13:30:00,21.35
2022-01-18 14:00:00,21.35
2022-01-18 14:30:00,21.35
2022-01-18 15:00:00,21.35
2022-01-18 15:30:00,21.35
2022-01-18 16:00:00,21.87
2022-01-19 09:30:00,21.87
2022-01-19 10:00:00,21.87
2022-01-19 10:30:00,21.87
2022-01-19 11:00:00,21.87
2022-01-19 11:30:00,21.87
2022-01-19 12:00:00,21.87
2022-01-19 12:30:00,21.87
2022-01-19 13:00:00,21.87
2022-01-19 13:30:00,21.87
2022-01-19 14:00:00,21.87
2022-01-19 14:30:00,21.87
2022-01-19 15:00:00,21.87
2022-01-19 15:30:00,21.87
2022-01-19 16:00:00,23.99
2022-01-20 09:30:00,23.99
2022-01-20 10:00:00,23.99
2022-01-20 10:30:00,23.99
2022-01-20 11:00:00,23.99
2022-01-20 11:30:00,23.99
2022-01-20 12:00:00,23.99
2022-01-20 12:30:00,23.99
2022-01-20 13:00:00,23.99
2022-01-20 13:30:00,23.99
2022-01-20 14:00:00,23.99
2022-01-20 14:30:00,23.99
2022-01-20 15:00:00,23.99
2022-01-20 15:30:00,23.99
2022-01-20 16:00:00,25.49
2022-01-21 09:30:00,25.49
2022-01-21 10:00:00,25.49
2022-01-21 10:30:00,25.49
2022-01-21 11:00:00,25.49
2022-01-21 11:30:00,25.49
2022-01-21 12:00:00,25.49
2022-01-21 12:30:00,25.49
2022-01-21 13:00:00,25.49
2022-01-21 13:30:00,25.49
2022-01-21 14:00:00,25.49
2022-01-21 14:30:00,25.49
2022-01-21 15:00:00,25.49
2022-01-21 15:30:00,25.49
2022-01-21 16:00:00,26.89
2022-01-24 09:30:00,26.89
2022-01-24 10:00:00,26.89
2022-01-24 10:30:00,26.89
2022-01-24 11:00:00,26.89
2022-01-24 11:30:00,26.89
2022-01-24 12:00:00,26.89
2022-01-24 12:30:00,26.89
2022-01-24 13:00:00,26.89
2022-01-24 13:30:00,26.89
2022-01-24 14:00:00,26.89
2022-01-24 14:30:00,26.89
2022-01-24 15:00:00,26.89
2022-01-24 15:30:00,26.89
2022-01-24 16:00:00,28.2
2022-01-25 09:30:00,28.2
2022-01-25 10:00:00,28.2
2022-01-25 10:30:00,28.2
2022-01-25 11:00:00,28.2
2022-01-25 11:30:00,28.2
2022-01-25 12:00:00,28.2
2022-01-25 12:30:00,28.2
2022-01-25 13:00:00,28.2
2022-01-25 13:30:00,28.2
2022-01-25 14:00:00,28.2
2022-01-25 14:30:00,28.2
2022-01-25 15:00:00,28.2
2022-01-25 15:30:00,28.2
2022-01-25 16:00:00,29.22
2022-01-26 09:30:00,29.22
2022-01-26 10:00:00,29.22
2022-01-26 10:30:00,29.22
2022-01-26 11:00:00,29.22
